track_id,track_name,album_id,album_name,album_type,release_date,all_track_artist_names,sample_artist_names,n_sample_artists_on_track,track_url
6cMaeMxUUtPGZri4qPSQ5Y,TWICE REMOVED,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/6cMaeMxUUtPGZri4qPSQ5Y
7BMSBNctr9IPelr6MFvuRL,Psychoboost,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover; Danny Brown,Jane Remover,1,https://open.spotify.com/track/7BMSBNctr9IPelr6MFvuRL
44Obh48yje3RZvWtYc4OpJ,Star people,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/44Obh48yje3RZvWtYc4OpJ
5pt8I0fp9O0nhdIs3GgEBo,Experimental Skin,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5pt8I0fp9O0nhdIs3GgEBo
7a4dV5aM4pHsTdOkqIVK8l,angels in camo,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7a4dV5aM4pHsTdOkqIVK8l
75Wgg4LerPD3mVO5hEyUN9,Dreamflasher,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/75Wgg4LerPD3mVO5hEyUN9
2WlpEpIyQWh9xvLY598sZk,TURN UP OR DIE,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/2WlpEpIyQWh9xvLY598sZk
1XD4K4CGAKTIBmFpvuaFru,Dancing with your eyes closed,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/1XD4K4CGAKTIBmFpvuaFru
5XNf2R7PzOkaBKeaBUREJS,Fadeoutz,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5XNf2R7PzOkaBKeaBUREJS
2AjTT2CBthpsIQtyxzhSr4,Professional Vengeance,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/2AjTT2CBthpsIQtyxzhSr4
3d3v3dstj9yP3XmjY22Fdl,Dark night castle,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/3d3v3dstj9yP3XmjY22Fdl
29M6802gdnONhtdsjPdtv9,JRJRJR,21b4cDNse2AMpj94ykfuON,Revengeseekerz,album,2025-04-04,Jane Remover,Jane Remover,1,https://open.spotify.com/track/29M6802gdnONhtdsjPdtv9
2oRyCk8PgH3LNMlmfwBNwH,Cage Girl / Camgirl,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/2oRyCk8PgH3LNMlmfwBNwH
7cNx7Jwg003amkTVUuNJDR,Lips,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7cNx7Jwg003amkTVUuNJDR
5OgP6Zv96nGHTiqGomqWSt,Fling,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5OgP6Zv96nGHTiqGomqWSt
5dT4PKlax6NLXh0weLpAXK,Holding a Leech,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5dT4PKlax6NLXh0weLpAXK
7y23wOenPKul2aNEF7Dcwr,Backseat Girl,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7y23wOenPKul2aNEF7Dcwr
7i5YzsHDChnL7dBdv1yalB,Idling Somewhere,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7i5YzsHDChnL7dBdv1yalB
3419XzLNbva3P6UVYVjc2N,Always Have Always Will,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/3419XzLNbva3P6UVYVjc2N
6HacgXCExkzS552ILfJTXu,Census Designated,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/6HacgXCExkzS552ILfJTXu
5oOK1zl5Rtv8gHBCtl864C,Video,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5oOK1zl5Rtv8gHBCtl864C
5es5hthDF0vbS5c7AQeDGD,Contingency Song,0rsCXQ9QyrLaTc2a5fvsZR,Census Designated,album,2023-10-20,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5es5hthDF0vbS5c7AQeDGD
7A8YnjMhMrTfVqMRRfayv7,goldfish,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7A8YnjMhMrTfVqMRRfayv7
5gFfE8UgFslvqjVQw7dktZ,your clothes,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5gFfE8UgFslvqjVQw7dktZ
0ALXVfQFaNZ1GmqvlG8X7V,misplace,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/0ALXVfQFaNZ1GmqvlG8X7V
44auFUrGECh2dOIWHyGZyl,pretender,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/44auFUrGECh2dOIWHyGZyl
490NAHwXWtwve0t4J2Q0D0,search party,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/490NAHwXWtwve0t4J2Q0D0
1IHWMSs40XqfjcEc5JN9UQ,"buzzcut, daisy",6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/1IHWMSs40XqfjcEc5JN9UQ
1urgZoAjz91vFqPEokA1OR,movies for guys,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/1urgZoAjz91vFqPEokA1OR
1OM5kosmreVYutffduC3kW,kodak moment,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/1OM5kosmreVYutffduC3kW
2ODOdaX4ZqhqvnigNY3nSB,can you tell?,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/2ODOdaX4ZqhqvnigNY3nSB
3mPk0eckjHFr7Q6L0M8dt9,how to lie,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/3mPk0eckjHFr7Q6L0M8dt9
0yMHRbPsUO7niNMiQidYSj,champ,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/0yMHRbPsUO7niNMiQidYSj
3VNUkBYUrUIjtyFfBSMaLq,"eyes off the wheel, i'm a star",6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/3VNUkBYUrUIjtyFfBSMaLq
7iR0pr6t3R9KBSCYoTHoVx,let's go home,6rO7DlLYSHabzSsD7Gpe14,Frailty,album,2021-11-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7iR0pr6t3R9KBSCYoTHoVx
2UyTEdchs4apX2PDv8njDG,Music Baby (leroy Remix),75NdgsYSy03OeRKbRRVmPb,Music Baby (leroy Remix),single,2026-04-22,Jane Remover,Jane Remover,1,https://open.spotify.com/track/2UyTEdchs4apX2PDv8njDG
6udhj10XdODQn9qL9f17xC,Experimental Skin / How to Teleport (leroy Remix),75NdgsYSy03OeRKbRRVmPb,Music Baby (leroy Remix),single,2026-04-22,Jane Remover,Jane Remover,1,https://open.spotify.com/track/6udhj10XdODQn9qL9f17xC
2xWS42KhsTSszdWI7hLOhM,Magic I Want U,2XeflvA0dNvjpX0vxukgiv,♡,single,2025-12-05,Jane Remover,Jane Remover,1,https://open.spotify.com/track/2xWS42KhsTSszdWI7hLOhM
6NTCshSoJFNO35tFYZKiiY,So What?,2XeflvA0dNvjpX0vxukgiv,♡,single,2025-12-05,Jane Remover,Jane Remover,1,https://open.spotify.com/track/6NTCshSoJFNO35tFYZKiiY
3heQu7YLQFf0WY4Z2giXhk,Music Baby,2XeflvA0dNvjpX0vxukgiv,♡,single,2025-12-05,Jane Remover,Jane Remover,1,https://open.spotify.com/track/3heQu7YLQFf0WY4Z2giXhk
17fMbhXpvW2oexes5BXStq,Flash in the Pan,2XeflvA0dNvjpX0vxukgiv,♡,single,2025-12-05,Jane Remover,Jane Remover,1,https://open.spotify.com/track/17fMbhXpvW2oexes5BXStq
5BUTPG0Csnl1fF5RFg5lUH,How To Teleport,2XeflvA0dNvjpX0vxukgiv,♡,single,2025-12-05,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5BUTPG0Csnl1fF5RFg5lUH
5eG8j4HQqvf1yXvpkUhaDu,Dream Sequence,2XeflvA0dNvjpX0vxukgiv,♡,single,2025-12-05,Jane Remover,Jane Remover,1,https://open.spotify.com/track/5eG8j4HQqvf1yXvpkUhaDu
7s7oxn8qH5foinCBFeRmyl,Dreamflasher,7qwKXu7ddq2wAIeyZFeQLd,Dreamflasher,single,2025-09-12,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7s7oxn8qH5foinCBFeRmyl
0GCLeBjZ5zbJYRaD2i8Ta4,Audiostalker,7qwKXu7ddq2wAIeyZFeQLd,Dreamflasher,single,2025-09-12,Jane Remover; Lucy Bedroque,Jane Remover; Lucy Bedroque,2,https://open.spotify.com/track/0GCLeBjZ5zbJYRaD2i8Ta4
2yVnLYsbTnCvAK4YPBj31T,Calvin Klein (feat. Jane Remover),1ydsSaeY9FnNEBE8qsyRfw,Calvin Klein (feat. Jane Remover),single,2025-08-15,That Kid; Jane Remover,Jane Remover,1,https://open.spotify.com/track/2yVnLYsbTnCvAK4YPBj31T
3T7uuh01GneWZzQEkFfXOs,Supernova,7KEc7xSd2Iy00kejA9nGPV,Supernova,single,2025-05-22,Jane Remover; funeral,Jane Remover,1,https://open.spotify.com/track/3T7uuh01GneWZzQEkFfXOs
64IzgS0vC8MBpBijBDLdAv,Shake It Like A (Jane Remover Remix),4nwV6wn6wO7gmgMUvi1UYI,Shake It Like A (Jane Remover Remix),single,2024-10-24,Frost Children; Danny Brown; Jane Remover,Jane Remover,1,https://open.spotify.com/track/64IzgS0vC8MBpBijBDLdAv
5ZOs0BHPklWYNmJhBV4uEa,Shake It Like A,4nwV6wn6wO7gmgMUvi1UYI,Shake It Like A (Jane Remover Remix),single,2024-10-24,Frost Children; Danny Brown,,0,https://open.spotify.com/track/5ZOs0BHPklWYNmJhBV4uEa
0BIsbY5UmkIMejNU55a0rv,Flash in the Pan,7BpRpr4RDjl9TEPkDC1YEd,Flash in the Pan,single,2024-07-31,Jane Remover,Jane Remover,1,https://open.spotify.com/track/0BIsbY5UmkIMejNU55a0rv
11LVusiZcEO0gl0tpHVBCa,Dream Sequence,7BpRpr4RDjl9TEPkDC1YEd,Flash in the Pan,single,2024-07-31,Jane Remover,Jane Remover,1,https://open.spotify.com/track/11LVusiZcEO0gl0tpHVBCa
6jc2E1F6HoowXqvdwCoUOa,honest (Jane Remover Remix),2bxrQuBr4LBuoXGyaEBVc1,honest (Jane Remover Remix),single,2022-07-21,umru; Cecile Believe; Jane Remover,Jane Remover,1,https://open.spotify.com/track/6jc2E1F6HoowXqvdwCoUOa
4AwEBnyhdSFQqPGRRJ3Ph1,Royal Blue Walls,1O9lX0T7wx1JvE0Wu3Vstw,Royal Blue Walls,single,2022-06-27,Jane Remover,Jane Remover,1,https://open.spotify.com/track/4AwEBnyhdSFQqPGRRJ3Ph1
1INxSAGo3BIvfxGBIp7XeM,Cage Girl,1O9lX0T7wx1JvE0Wu3Vstw,Royal Blue Walls,single,2022-06-27,Jane Remover,Jane Remover,1,https://open.spotify.com/track/1INxSAGo3BIvfxGBIp7XeM
6p8LYyUCBAsKJDlfcYlUkh,i almost puked at the mall,4fxinuKJXMBc5tUD6TGdCQ,i almost puked at the mall,single,2021-07-29,d0llywood1; Jane Remover,Jane Remover,1,https://open.spotify.com/track/6p8LYyUCBAsKJDlfcYlUkh
7n9L9L0oQeeFEhTnwzLwXN,It's A Vicious Cycle,1OAuCzdiEOtvVlmjRAybzo,It's A Vicious Cycle,single,2021-05-14,Jane Remover,Jane Remover,1,https://open.spotify.com/track/7n9L9L0oQeeFEhTnwzLwXN
3wGDs4CbpDqpsTYyN5pe8o,homeswitcher,2zaNeL1xFEOp7on5ZJXJSA,Teen Week,single,2021-02-26,Jane Remover; kmoe,Jane Remover,1,https://open.spotify.com/track/3wGDs4CbpDqpsTYyN5pe8o
3CRkzBsrkSbiqu5jLtzKDV,52 blue mondays,2zaNeL1xFEOp7on5ZJXJSA,Teen Week,single,2021-02-26,Jane Remover,Jane Remover,1,https://open.spotify.com/track/3CRkzBsrkSbiqu5jLtzKDV
6ICgeUxGO0I9s7al8Xaint,woodside gardens 16 december 2012,2zaNeL1xFEOp7on5ZJXJSA,Teen Week,single,2021-02-26,Jane Remover,Jane Remover,1,https://open.spotify.com/track/6ICgeUxGO0I9s7al8Xaint
04kROJSP2it0owa7TnB4gH,seventeen,2zaNeL1xFEOp7on5ZJXJSA,Teen Week,single,2021-02-26,Jane Remover,Jane Remover,1,https://open.spotify.com/track/04kROJSP2it0owa7TnB4gH
4xmN2kN5mO7GexEr7Yo6d5,Cops and robbers,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/4xmN2kN5mO7GexEr7Yo6d5
42FM6tM3n06euZCvpJn3dn,Locals (Girls like us) [with gabby start],0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores; gabby start,underscores,1,https://open.spotify.com/track/42FM6tM3n06euZCvpJn3dn
2YCB6feHqTwywcF5xw8tMN,Duhhhhhhhhhhhhhhhhh,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/2YCB6feHqTwywcF5xw8tMN
4llQ1xFQfJyCLPnzVAImVw,You don't even know who I am,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/4llQ1xFQfJyCLPnzVAImVw
2nVs0rD57nLb69ExMQxNw2,Johnny johnny johnny,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/2nVs0rD57nLb69ExMQxNw2
0WncF4YJaLcFIFAuBB4Hjn,"Shoot to kill, kill your darlings",0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/0WncF4YJaLcFIFAuBB4Hjn
37htBb9BuEmj9Zu8xr8FLr,Horror movie soundtrack,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/37htBb9BuEmj9Zu8xr8FLr
4wfXA6UBjwkyoNFsnkKUEV,Old money bitch,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/4wfXA6UBjwkyoNFsnkKUEV
75oFbuRrKgPMf4nYnRLcXk,Geez louise (with henhouse!),0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores; henhouse!,underscores,1,https://open.spotify.com/track/75oFbuRrKgPMf4nYnRLcXk
68qh6WgWbcS5TvmMbVU6ro,Seventyseven dog years,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/68qh6WgWbcS5TvmMbVU6ro
3jC2Ic2TzkF9MA7C3y6SDi,Uncanny long arms (with Jane Remover),0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores; Jane Remover,underscores; Jane Remover,2,https://open.spotify.com/track/3jC2Ic2TzkF9MA7C3y6SDi
3k3JgTgVQS2UFEzoEjPrTW,Good luck final girl,0mQPq9INcTC48siErksOrl,Wallsocket,album,2023-09-22,underscores,underscores,1,https://open.spotify.com/track/3k3JgTgVQS2UFEzoEjPrTW
5lpAnLnIcthcSpX29roiuc,Book of Daniel,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; Quadeca,,0,https://open.spotify.com/track/5lpAnLnIcthcSpX29roiuc
0tfeN7mf5y5Fyz8xxoNTB9,Starburst,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown,,0,https://open.spotify.com/track/0tfeN7mf5y5Fyz8xxoNTB9
2NJDGk8pc3f7f3FisD7YKu,Copycats,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; underscores,underscores,1,https://open.spotify.com/track/2NJDGk8pc3f7f3FisD7YKu
2wu3FXKgMR3zhAGVTT5MgZ,1999,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; JOHNNASCUS,,0,https://open.spotify.com/track/2wu3FXKgMR3zhAGVTT5MgZ
4E8OpetCY9kU4yPIH7xIzu,Flowers,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; 8485,,0,https://open.spotify.com/track/4E8OpetCY9kU4yPIH7xIzu
4hSTvY4GQrNDC2TsCwhEFc,Lift You Up,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown,,0,https://open.spotify.com/track/4hSTvY4GQrNDC2TsCwhEFc
7HQqlyTnavA97mX9h8TNRy,Green Light,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; Frost Children,,0,https://open.spotify.com/track/7HQqlyTnavA97mX9h8TNRy
3YG8OpxeR9AZSAEkRR66xH,What You See,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; Quadeca,,0,https://open.spotify.com/track/3YG8OpxeR9AZSAEkRR66xH
0B8GZ9M3tZSiFuIkhFqcEO,Baby,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; underscores,underscores,1,https://open.spotify.com/track/0B8GZ9M3tZSiFuIkhFqcEO
48hFGDHfwxiN8zeTxiAD8T,Whatever The Case,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; ISSBROKIE,,0,https://open.spotify.com/track/48hFGDHfwxiN8zeTxiAD8T
4E7njsLjTwTSSBDXbJg4BF,1L0v3myL1f3!,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; femtanyl,,0,https://open.spotify.com/track/4E7njsLjTwTSSBDXbJg4BF
758wAlvPHZNJR3xg8ryaGX,RIGHT FROM WRONG,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; NNAMDÏ,,0,https://open.spotify.com/track/758wAlvPHZNJR3xg8ryaGX
0L3STJ13YPoscCLmzn9ziW,The End,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; ta Ukrainka; Zheani; Cynthoni,,0,https://open.spotify.com/track/0L3STJ13YPoscCLmzn9ziW
3916EINX2BsxIMD6jN3oI4,All4U,0h3LYQns7VLlsMW7392Z1X,Stardust,album,2025-11-07,Danny Brown; Jane Remover,Jane Remover,1,https://open.spotify.com/track/3916EINX2BsxIMD6jN3oI4
6ZtVvszHFd19NXNWQ9HcUm,Cops and robbers,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/6ZtVvszHFd19NXNWQ9HcUm
54n3iwz9mr7yxZi1EOX1Mz,Locals (Girls like us) [with gabby start],2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores; gabby start,underscores,1,https://open.spotify.com/track/54n3iwz9mr7yxZi1EOX1Mz
21g45pN9y0QeVNscjWXVhR,Duhhhhhhhhhhhhhhhhh,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/21g45pN9y0QeVNscjWXVhR
5tKcpfDPoxBuW8sBcy5zm2,You don't even know who I am,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/5tKcpfDPoxBuW8sBcy5zm2
2knnoFgnQphfzT2QMCBPyV,Johnny johnny johnny,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/2knnoFgnQphfzT2QMCBPyV
1uN6VL30z2C0IhNikPKyol,"Shoot to kill, kill your darlings",2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/1uN6VL30z2C0IhNikPKyol
21s1gXjopS2D1RIw21bmDm,Horror movie soundtrack,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/21s1gXjopS2D1RIw21bmDm
5YhRBtAz36jxtyxHCY9VNb,Old money bitch,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/5YhRBtAz36jxtyxHCY9VNb
3mkr1LPau7reS1Ju3uiYhQ,Geez louise (with henhouse!),2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores; henhouse!,underscores,1,https://open.spotify.com/track/3mkr1LPau7reS1Ju3uiYhQ
2J9WgtPqzy9EcxfllMB7rF,Seventyseven dog years,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/2J9WgtPqzy9EcxfllMB7rF
3TgRUKSa9xQna3x0mSFwuz,Uncanny long arms (with Jane Remover),2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores; Jane Remover,underscores; Jane Remover,2,https://open.spotify.com/track/3TgRUKSa9xQna3x0mSFwuz
7kOUxR8c69vPntlPLMuBMH,Good luck final girl,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/7kOUxR8c69vPntlPLMuBMH
6K11gAnuuRm4lUt04tHFJP,My guy (Corporate shuffle),2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/6K11gAnuuRm4lUt04tHFJP
0KJWT1sb8yqcYoeB3cUUKU,Northwest zombie girl,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/0KJWT1sb8yqcYoeB3cUUKU
42JuC6fRpNmdiGpX8FarIH,CCTV,2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/42JuC6fRpNmdiGpX8FarIH
73ZxuaUd2twB5r8ZRUzgUY,Stupid (Can’t run from the urge),2mrk587YCQnJhjZnCCznIv,Wallsocket (Director's Cut),album,2024-06-28,underscores,underscores,1,https://open.spotify.com/track/73ZxuaUd2twB5r8ZRUzgUY
53PAuBOn3k3AfwcVq0Zw90,fragile,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/53PAuBOn3k3AfwcVq0Zw90
7hDeA8mmZopzr6SUJ2GzRC,ur all i want (gg),4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/7hDeA8mmZopzr6SUJ2GzRC
1Yp70JEzA4E4jxy9PRDr30,emotion engine,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd; Kaiyko,,0,https://open.spotify.com/track/1Yp70JEzA4E4jxy9PRDr30
6LxK8J8RBZd5jAFIPRLy76,idk what love is,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/6LxK8J8RBZd5jAFIPRLy76
0AyJUxKHV7A1TW4PmILWlr,wasting your time,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/0AyJUxKHV7A1TW4PmILWlr
7aixQloC90qE5cG04USDYJ,outta my mind,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/7aixQloC90qE5cG04USDYJ
6OkP8EosjQTU32EjbSfnbH,switch hearts,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/6OkP8EosjQTU32EjbSfnbH
0qqFB0GClddn5HGmz5eY1T,can't let u go,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/0qqFB0GClddn5HGmz5eY1T
0LFpRJns7WPLFKyodrayDg,i want u (2stay),4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/0LFpRJns7WPLFKyodrayDg
0MR96utQNBHEqxhzpYKovN,blame,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd; Af1shawty,,0,https://open.spotify.com/track/0MR96utQNBHEqxhzpYKovN
1twm91DRH6wMtSoarhCHbb,crazy4u!,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/1twm91DRH6wMtSoarhCHbb
7EzRoIBJTwsAcKl4tvxezm,call me,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd; emotionals3k; MON,,0,https://open.spotify.com/track/7EzRoIBJTwsAcKl4tvxezm
6S3ceeHK0Sk3eQDfRYZiwz,dancin alone,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd; Af1shawty; Age,,0,https://open.spotify.com/track/6S3ceeHK0Sk3eQDfRYZiwz
4XMWqNopcRyCp9NUSScIUK,breakthru (afk),4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/4XMWqNopcRyCp9NUSScIUK
1z0eGaouY6IPFLXGrek3Cn,tell me,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/1z0eGaouY6IPFLXGrek3Cn
01KhjllTYOw9RDX4T49NRE,fly away,4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd,,0,https://open.spotify.com/track/01KhjllTYOw9RDX4T49NRE
0KObV0fvKQVknr1gg7C1ih,tell me (dltzk remix),4cdtQjvHZGm7tZGermjg2O,vKiSS,album,2022-05-20,Dazegxd; Jane Remover,Jane Remover,1,https://open.spotify.com/track/0KObV0fvKQVknr1gg7C1ih
